shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4606_shp,42.25532,-85.63276,92,47444.4732
4606_shp,42.2552,-85.63291,93,47504.15231
4606_shp,42.25493,-85.633,94,47605.520371
4606_shp,42.25396,-85.6328,95,47963.140286
4606_shp,42.25247,-85.63275,96,48506.3094
4606_shp,42.25252,-85.63268,97,48532.600101
4606_shp,42.25223,-85.6327,98,48638.423355
4606_shp,42.25187,-85.63295,99,48786.049471
4606_shp,42.25177,-85.6331,100,48840.615152
4606_shp,42.2517,-85.63352,101,48957.154819
4606_shp,42.25131,-85.63339,102,49103.57574
4606_shp,42.25096,-85.63296,103,49276.269592
4606_shp,42.25088,-85.63249,104,49406.818924
4606_shp,42.2509,-85.63203,105,49531.576887
4606_shp,42.25093,-85.63157,106,49656.600651
4606_shp,42.25093,-85.63109,107,49786.560437
4606_shp,42.25093,-85.63109,108,49786.560437
4606_shp,42.25087,-85.62999,109,50085.186684
4606_shp,42.25094,-85.62965,110,50180.710848
4606_shp,42.25119,-85.62921,111,50330.685549
4606_shp,42.25153,-85.62901,112,50465.907191
4606_shp,42.25183,-85.62907,113,50576.436389
4606_shp,42.25231,-85.62975,114,50830.393786
4606_shp,42.25231,-85.62975,115,50830.393786
4606_shp,42.25254,-85.63,116,50938.12941
4606_shp,42.25306,-85.63035,117,51150.004234
4606_shp,42.2538,-85.63127,118,51517.11046
4606_shp,42.25418,-85.63162,119,51684.909954
4606_shp,42.25418,-85.63162,120,51684.909954
4606_shp,42.25452,-85.6318,121,51818.054881
4606_shp,42.25535,-85.63186,122,52120.967567
4606_shp,42.25552,-85.63159,123,52216.787099
4606_shp,42.25638,-85.63093,124,52577.553538
4606_shp,42.25722,-85.63064,125,52893.582078
4606_shp,42.25722,-85.63064,126,52893.582078
4606_shp,42.25781,-85.63056,127,53109.683828
4606_shp,42.25882,-85.63055,128,53477.76821
4606_shp,42.25882,-85.63055,129,53477.76821
4606_shp,42.25983,-85.63054,130,53845.852657
4606_shp,42.25985,-85.62832,131,54446.876265
4606_shp,42.25985,-85.62832,132,54446.876265
4606_shp,42.25976,-85.61976,133,56764.399635
4606_shp,42.25976,-85.61976,134,56764.399635
4606_shp,42.25974,-85.6179,135,57267.976391
4606_shp,42.25974,-85.6179,136,57267.976391
4606_shp,42.25974,-85.61413,137,58288.560157
4606_shp,42.25991,-85.61411,138,58350.749426
4606_shp,42.26072,-85.61377,139,58659.954595
4606_shp,42.26206,-85.61206,140,59332.82451
4606_shp,42.26206,-85.61206,141,59332.82451
4606_shp,42.2629,-85.61104,142,59745.073728
4606_shp,42.26328,-85.61075,143,59904.260118
4606_shp,42.26376,-85.61057,144,60085.846103
4606_shp,42.26476,-85.61041,145,60452.841223
4606_shp,42.26476,-85.61041,146,60452.841223
4606_shp,42.26699,-85.61001,147,61272.702499
4606_shp,42.26874,-85.60928,148,61940.365135
4606_shp,42.26919,-85.609,149,62121.02462
4606_shp,42.27064,-85.60775,150,62748.482657
4606_shp,42.27064,-85.60775,151,62748.482657
4606_shp,42.27162,-85.60691,152,63171.852313
4606_shp,42.27409,-85.60527,153,64175.488655
4606_shp,42.27409,-85.60527,154,64175.488655
4606_shp,42.27593,-85.60413,155,64913.619381
4606_shp,42.27593,-85.60413,156,64913.619381
4606_shp,42.27829,-85.60219,157,65921.271778
4606_shp,42.27829,-85.60219,158,65921.271778
4606_shp,42.28127,-85.59975,159,67192.27197
4606_shp,42.28225,-85.59917,160,67582.3835
4606_shp,42.28225,-85.59917,161,67582.3835
4606_shp,42.28363,-85.59844,162,68122.706683
4606_shp,42.28486,-85.59796,163,68589.398023
4606_shp,42.28515,-85.59807,164,68699.195142
4606_shp,42.28609,-85.59872,165,69084.278235
4606_shp,42.28609,-85.59872,166,69084.278235
4606_shp,42.28648,-85.59897,167,69241.685222
4606_shp,42.28682,-85.59896,168,69365.621623
4606_shp,42.2886,-85.59753,169,70120.95283
4606_shp,42.2886,-85.59753,170,70120.95283
4606_shp,42.28901,-85.59716,171,70300.811037
4606_shp,42.28965,-85.59624,172,70641.940979
4606_shp,42.28971,-85.59608,173,70690.442913
4606_shp,42.28992,-85.59572,174,70814.320488
4606_shp,42.29008,-85.59545,175,70907.794109
4606_shp,42.29051,-85.59473,176,71157.815977
4606_shp,42.29051,-85.59473,177,71157.815977
4606_shp,42.29126,-85.59364,178,71559.923182
4606_shp,42.2914,-85.59333,179,71658.100279
4606_shp,42.29152,-85.59274,180,71823.62183
4606_shp,42.29154,-85.59131,181,72210.613945
4606_shp,42.29139,-85.59131,182,72265.278781
4606_shp,42.29153,-85.59132,183,72316.370991
4606_shp,42.29153,-85.59103,184,72394.837989
4606_shp,42.29163,-85.58476,185,74091.738632
4606_shp,42.29191,-85.58477,186,74193.815532
4606_shp,42.2924,-85.5848,187,74372.571744
4606_shp,42.2924,-85.5848,188,74372.571744
4606_shp,42.29473,-85.58485,189,75221.806935
4606_shp,42.29482,-85.58464,190,75287.412237
4606_shp,42.29502,-85.58457,191,75362.719193
4607_shp,42.29502,-85.58488,1,0
4607_shp,42.29473,-85.58487,2,105.72004
4607_shp,42.29449,-85.58486,3,193.225664
4607_shp,42.29446,-85.58566,4,409.952201
4607_shp,42.29437,-85.58982,5,1535.974172
4607_shp,42.29429,-85.58999,6,1590.43158
4607_shp,42.29383,-85.5912,7,1958.239788
4607_shp,42.29266,-85.59295,8,2595.422897
4607_shp,42.2923,-85.5933,9,2757.226504
4607_shp,42.29167,-85.59355,10,2996.576203
4607_shp,42.29128,-85.59385,11,3160.251367
4607_shp,42.2903,-85.5954,12,3711.110484
4607_shp,42.28993,-85.59616,13,3957.018055
4607_shp,42.28962,-85.59634,14,4080.043635
4607_shp,42.28899,-85.59715,15,4397.454882
4607_shp,42.28834,-85.59774,16,4683.111482
4607_shp,42.28831,-85.59777,17,4696.728622
4607_shp,42.28699,-85.59887,18,5262.419232
4607_shp,42.28666,-85.599,19,5387.721003
4607_shp,42.28633,-85.59889,20,5511.612387
4607_shp,42.28501,-85.59799,21,6050.79817
4607_shp,42.28486,-85.59796,22,6106.062457
4607_shp,42.28456,-85.59807,23,6219.371754
4607_shp,42.28456,-85.59807,24,6219.371754
4607_shp,42.28363,-85.59844,25,6572.773504
4607_shp,42.2824,-85.59909,26,7054.301339
4607_shp,42.28238,-85.59908,27,7062.076133
4607_shp,42.28127,-85.59975,28,7505.371006
4607_shp,42.27861,-85.60193,29,8640.170385
4607_shp,42.27863,-85.60191,30,8649.248963
4607_shp,42.27605,-85.60404,31,9752.126672
4607_shp,42.2745,-85.60503,32,10377.320693
4607_shp,42.2745,-85.60503,33,10377.320693
4607_shp,42.2717,-85.60686,34,11511.582865
4607_shp,42.2717,-85.60686,35,11511.582865
4607_shp,42.26906,-85.60909,36,12647.341534
4607_shp,42.2671,-85.60996,37,13399.443089
4607_shp,42.2671,-85.60996,38,13399.443089
4607_shp,42.26371,-85.61059,39,14646.577127
4607_shp,42.26331,-85.61073,40,14797.194997
4607_shp,42.26263,-85.61134,41,15094.982946
4607_shp,42.26061,-85.61386,42,16098.614682
4607_shp,42.26064,-85.61382,43,16114.002374
4607_shp,42.25991,-85.61411,44,16391.378096
4607_shp,42.25881,-85.61413,45,16792.287868
4607_shp,42.25881,-85.61413,46,16792.287868
4607_shp,42.25665,-85.61413,47,17579.456859
4607_shp,42.25665,-85.61413,48,17579.456859
4607_shp,42.2531,-85.61413,49,18873.183026
4607_shp,42.2531,-85.61413,50,18873.183026
4607_shp,42.24862,-85.61414,51,20505.830104
4607_shp,42.24862,-85.61414,52,20505.830104
4607_shp,42.23955,-85.61407,53,23811.257465
4607_shp,42.23955,-85.61411,54,23822.089394
4607_shp,42.23285,-85.61401,55,26263.911967
4607_shp,42.23285,-85.61415,56,26301.827728
4607_shp,42.23285,-85.61401,57,26339.743488
4607_shp,42.23194,-85.614,58,26671.384457
4607_shp,42.23075,-85.61399,59,27105.062717
4607_shp,42.22924,-85.61398,60,27655.356144
4607_shp,42.22854,-85.61403,61,27910.815115
4607_shp,42.22854,-85.61527,62,28246.663273
4607_shp,42.22885,-85.6155,63,28375.672646
4608_shp,42.29502,-85.58488,1,0
4608_shp,42.29473,-85.58487,2,105.72004
4608_shp,42.29449,-85.58486,3,193.225664
4608_shp,42.29446,-85.58566,4,409.952201
4608_shp,42.29437,-85.58982,5,1535.974172
4608_shp,42.29429,-85.58999,6,1590.43158
4608_shp,42.29383,-85.5912,7,1958.239788
4608_shp,42.29266,-85.59295,8,2595.422897
4608_shp,42.2923,-85.5933,9,2757.226504
4608_shp,42.29167,-85.59355,10,2996.576203
4608_shp,42.29128,-85.59385,11,3160.251367
4608_shp,42.2903,-85.5954,12,3711.110484
4608_shp,42.28993,-85.59616,13,3957.018055
4608_shp,42.28962,-85.59634,14,4080.043635
4608_shp,42.28899,-85.59715,15,4397.454882
4608_shp,42.28834,-85.59774,16,4683.111482
4608_shp,42.28831,-85.59777,17,4696.728622
4608_shp,42.28699,-85.59887,18,5262.419232
4608_shp,42.28666,-85.599,19,5387.721003
4608_shp,42.28633,-85.59889,20,5511.612387
4608_shp,42.28501,-85.59799,21,6050.79817
4608_shp,42.28486,-85.59796,22,6106.062457
4608_shp,42.28456,-85.59807,23,6219.371754
4608_shp,42.28456,-85.59807,24,6219.371754
4608_shp,42.28363,-85.59844,25,6572.773504
4608_shp,42.2824,-85.59909,26,7054.301339
4608_shp,42.28238,-85.59908,27,7062.076133
4608_shp,42.28127,-85.59975,28,7505.371006
4608_shp,42.27861,-85.60193,29,8640.170385
4608_shp,42.27863,-85.60191,30,8649.248963
4608_shp,42.27605,-85.60404,31,9752.126672
4608_shp,42.2745,-85.60503,32,10377.320693
4608_shp,42.2745,-85.60503,33,10377.320693
4608_shp,42.2717,-85.60686,34,11511.582865
4608_shp,42.2717,-85.60686,35,11511.582865
4608_shp,42.26906,-85.60909,36,12647.341534
4608_shp,42.2671,-85.60996,37,13399.443089
4608_shp,42.2671,-85.60996,38,13399.443089
4608_shp,42.26371,-85.61059,39,14646.577127
4608_shp,42.26331,-85.61073,40,14797.194997
4608_shp,42.26263,-85.61134,41,15094.982946
4608_shp,42.26061,-85.61386,42,16098.614682
4608_shp,42.26064,-85.61382,43,16114.002374
4608_shp,42.25991,-85.61411,44,16391.378096
4608_shp,42.25881,-85.61413,45,16792.287868
4608_shp,42.25881,-85.61413,46,16792.287868
4608_shp,42.25665,-85.61413,47,17579.456859
4608_shp,42.25665,-85.61413,48,17579.456859
4608_shp,42.2531,-85.61413,49,18873.183026
4608_shp,42.2531,-85.61413,50,18873.183026
4608_shp,42.24862,-85.61414,51,20505.830104
4608_shp,42.24862,-85.61414,52,20505.830104
4608_shp,42.23955,-85.61407,53,23811.257465
4608_shp,42.23955,-85.61411,54,23822.089394
4608_shp,42.23285,-85.61401,55,26263.911967
4608_shp,42.23285,-85.61415,56,26301.827728
4608_shp,42.23285,-85.61401,57,26339.743488
4608_shp,42.23194,-85.614,58,26671.384457
4608_shp,42.23075,-85.61399,59,27105.062717
4608_shp,42.22924,-85.61398,60,27655.356144
4608_shp,42.22854,-85.61403,61,27910.815115
4608_shp,42.22854,-85.61527,62,28246.663273
4608_shp,42.22885,-85.6155,63,28375.672646
4609_shp,42.29502,-85.58488,1,0
4609_shp,42.29473,-85.58487,2,105.72004
4609_shp,42.29449,-85.58486,3,193.225664
4609_shp,42.29446,-85.58566,4,409.952201
4609_shp,42.29437,-85.58982,5,1535.974172
4609_shp,42.29429,-85.58999,6,1590.43158
4609_shp,42.29383,-85.5912,7,1958.239788
4609_shp,42.29266,-85.59295,8,2595.422897
4609_shp,42.2923,-85.5933,9,2757.226504
4609_shp,42.29167,-85.59355,10,2996.576203
4609_shp,42.29128,-85.59385,11,3160.251367
4609_shp,42.2903,-85.5954,12,3711.110484
4609_shp,42.28993,-85.59616,13,3957.018055
4609_shp,42.28962,-85.59634,14,4080.043635
4609_shp,42.28899,-85.59715,15,4397.454882
4609_shp,42.28834,-85.59774,16,4683.111482
4609_shp,42.28831,-85.59777,17,4696.728622
4609_shp,42.28699,-85.59887,18,5262.419232
4609_shp,42.28666,-85.599,19,5387.721003
4609_shp,42.28633,-85.59889,20,5511.612387
4609_shp,42.28501,-85.59799,21,6050.79817
4609_shp,42.28486,-85.59796,22,6106.062457
4609_shp,42.28456,-85.59807,23,6219.371754
4609_shp,42.28456,-85.59807,24,6219.371754
4609_shp,42.28363,-85.59844,25,6572.773504
4609_shp,42.2824,-85.59909,26,7054.301339
4609_shp,42.28238,-85.59908,27,7062.076133
4609_shp,42.28127,-85.59975,28,7505.371006
4609_shp,42.27861,-85.60193,29,8640.170385
4609_shp,42.27863,-85.60191,30,8649.248963
4609_shp,42.27605,-85.60404,31,9752.126672
4609_shp,42.2745,-85.60503,32,10377.320693
4609_shp,42.2745,-85.60503,33,10377.320693
4609_shp,42.2717,-85.60686,34,11511.582865
4609_shp,42.2717,-85.60686,35,11511.582865
4609_shp,42.26906,-85.60909,36,12647.341534
4609_shp,42.2671,-85.60996,37,13399.443089
4609_shp,42.2671,-85.60996,38,13399.443089
4609_shp,42.26371,-85.61059,39,14646.577127
4609_shp,42.26331,-85.61073,40,14797.194997
4609_shp,42.26263,-85.61134,41,15094.982946
4609_shp,42.26061,-85.61386,42,16098.614682
4609_shp,42.26064,-85.61382,43,16114.002374
4609_shp,42.25991,-85.61411,44,16391.378096
4609_shp,42.25881,-85.61413,45,16792.287868
4609_shp,42.25881,-85.61413,46,16792.287868
4609_shp,42.25665,-85.61413,47,17579.456859
4609_shp,42.25665,-85.61413,48,17579.456859
4609_shp,42.2531,-85.61413,49,18873.183026
4609_shp,42.2531,-85.61413,50,18873.183026
4609_shp,42.24862,-85.61414,51,20505.830104
4609_shp,42.24862,-85.61414,52,20505.830104
4609_shp,42.23955,-85.61407,53,23811.257465
4609_shp,42.23955,-85.61411,54,23822.089394
4609_shp,42.23285,-85.61401,55,26263.911967
4609_shp,42.23285,-85.61415,56,26301.827728
4609_shp,42.23285,-85.61401,57,26339.743488
4609_shp,42.23194,-85.614,58,26671.384457
4609_shp,42.23075,-85.61399,59,27105.062717
4609_shp,42.22924,-85.61398,60,27655.356144
4609_shp,42.22854,-85.61403,61,27910.815115
4609_shp,42.22854,-85.61527,62,28246.663273
4609_shp,42.22885,-85.6155,63,28375.672646
4610_shp,42.22879,-85.61542,1,0
4610_shp,42.22886,-85.61551,2,35.283802
4610_shp,42.22904,-85.61576,3,129.558621
4610_shp,42.22926,-85.61601,4,234.499748
4610_shp,42.22932,-85.61618,5,285.471119
4610_shp,42.22938,-85.61629,6,322.426603
4610_shp,42.22938,-85.61661,7,409.095946
4610_shp,42.22939,-85.61719,8,566.226385
4610_shp,42.22987,-85.61719,9,741.151967
4610_shp,42.22987,-85.61719,10,741.151967
4610_shp,42.22987,-85.61719,11,741.151967
4610_shp,42.23016,-85.6172,12,846.870878
4610_shp,42.23025,-85.62783,13,3726.067459
4610_shp,42.23027,-85.62783,14,3733.356026
4610_shp,42.23026,-85.63551,15,5813.394403
4610_shp,42.23026,-85.63551,16,5813.394403
4610_shp,42.23024,-85.64084,17,7256.97923
4610_shp,42.23023,-85.64084,18,7260.623513
4610_shp,42.23024,-85.64485,19,8346.690179
4610_shp,42.23024,-85.64485,20,8346.690179
4610_shp,42.23025,-85.64753,21,9072.545168
4610_shp,42.23029,-85.64761,22,9098.659399
4610_shp,42.23024,-85.64795,23,9192.529774
4610_shp,42.23026,-85.64815,24,9247.185529
4610_shp,42.2303,-85.64822,25,9271.100446
4610_shp,42.2306,-85.64831,26,9383.113298
4610_shp,42.23108,-85.64831,27,9558.038917
4610_shp,42.23108,-85.64831,28,9558.038917
4610_shp,42.23542,-85.64832,29,11139.661045
4610_shp,42.23533,-85.64835,30,11173.450896
4610_shp,42.23691,-85.64844,31,11749.763878
4610_shp,42.23849,-85.64912,32,12354.291241
4610_shp,42.23847,-85.65013,33,12627.899158
4610_shp,42.23842,-85.65314,34,13443.219655
4610_shp,42.23853,-85.65375,35,13613.203843
4610_shp,42.23891,-85.65444,36,13845.77998
4610_shp,42.24108,-85.65767,37,15024.946236
4610_shp,42.24116,-85.65773,38,15058.322207
4610_shp,42.24169,-85.65795,39,15260.448305
4610_shp,42.24432,-85.65795,40,16218.896968
4610_shp,42.24532,-85.65807,41,16584.771932
4610_shp,42.24531,-85.65877,42,16774.34846
4610_shp,42.24526,-85.6776,43,21873.04972
4610_shp,42.24571,-85.6776,44,22037.042909
4610_shp,42.2478,-85.6776,45,22798.70033
4610_shp,42.2478,-85.6776,46,22798.70033
4610_shp,42.2518,-85.67758,47,24256.428718
4610_shp,42.252,-85.67733,48,24355.896316
4610_shp,42.25198,-85.67761,49,24432.054496
4610_shp,42.25227,-85.67761,50,24537.739118
4610_shp,42.25442,-85.67759,51,25321.281916
4610_shp,42.25476,-85.67758,52,25445.217652
4610_shp,42.25478,-85.67758,53,25452.50625
4610_shp,42.25646,-85.67757,54,26064.754558
4610_shp,42.25668,-85.67757,55,26144.929161
4610_shp,42.25669,-85.67741,56,26188.398184
4610_shp,42.25973,-85.67096,57,28256.332851
4610_shp,42.25974,-85.67031,58,28432.333317
4610_shp,42.25979,-85.66231,59,30598.104112
4610_shp,42.26011,-85.66231,60,30714.721785
4610_shp,42.26025,-85.66235,61,30766.878458
4610_shp,42.26046,-85.66241,62,30845.113461
4610_shp,42.26056,-85.66242,63,30881.656894
4610_shp,42.26056,-85.66242,64,30881.656894
4610_shp,42.26121,-85.66248,65,31119.092786
4610_shp,42.26186,-85.66282,66,31373.225144
4610_shp,42.26217,-85.66276,67,31487.360145
4610_shp,42.26237,-85.66257,68,31576.56639
4610_shp,42.26253,-85.66221,69,31690.130625
4610_shp,42.26254,-85.66192,70,31768.718145
4610_shp,42.26224,-85.66065,71,32129.47319
4610_shp,42.26224,-85.66065,72,32129.47319
4610_shp,42.26219,-85.65853,73,32703.649124
4610_shp,42.26682,-85.65803,74,34396.382025
4610_shp,42.26755,-85.65812,75,34663.529498
4610_shp,42.26951,-85.64863,76,37329.690762
4610_shp,42.25992,-85.6478,77,40831.793837
4610_shp,42.25992,-85.6478,78,40831.793837
4610_shp,42.25985,-85.63073,79,45452.90537
4610_shp,42.25918,-85.63071,80,45697.133626
4610_shp,42.25912,-85.63071,81,45718.999437
4610_shp,42.25877,-85.63072,82,45846.57872
4610_shp,42.25883,-85.63073,83,45868.611476
4610_shp,42.25777,-85.63076,84,46254.992773
4610_shp,42.25691,-85.63094,85,46572.168353
4610_shp,42.25646,-85.63112,86,46743.248836
4610_shp,42.25546,-85.6318,87,47151.538196
4610_shp,42.25546,-85.6318,88,47151.538196
4610_shp,42.25544,-85.63182,89,47160.617932
4610_shp,42.25534,-85.63185,90,47197.955009
4610_shp,42.25534,-85.63212,91,47271.052296
4610_shp,42.25532,-85.63276,92,47444.4732
4610_shp,42.2552,-85.63291,93,47504.15231
4610_shp,42.25493,-85.633,94,47605.520371
4610_shp,42.25396,-85.6328,95,47963.140286
4610_shp,42.25247,-85.63275,96,48506.3094
4610_shp,42.25252,-85.63268,97,48532.600101
4610_shp,42.25223,-85.6327,98,48638.423355
4610_shp,42.25187,-85.63295,99,48786.049471
4610_shp,42.25177,-85.6331,100,48840.615152
4610_shp,42.2517,-85.63352,101,48957.154819
4610_shp,42.25131,-85.63339,102,49103.57574
4610_shp,42.25096,-85.63296,103,49276.269592
4610_shp,42.25088,-85.63249,104,49406.818924
4610_shp,42.2509,-85.63203,105,49531.576887
4610_shp,42.25093,-85.63157,106,49656.600651
4610_shp,42.25093,-85.63109,107,49786.560437
4610_shp,42.25093,-85.63109,108,49786.560437
4610_shp,42.25087,-85.62999,109,50085.186684
4610_shp,42.25094,-85.62965,110,50180.710848
4610_shp,42.25119,-85.62921,111,50330.685549
4610_shp,42.25153,-85.62901,112,50465.907191
4610_shp,42.25183,-85.62907,113,50576.436389
4610_shp,42.25231,-85.62975,114,50830.393786
4610_shp,42.25231,-85.62975,115,50830.393786
4610_shp,42.25254,-85.63,116,50938.12941
4610_shp,42.25306,-85.63035,117,51150.004234
4610_shp,42.2538,-85.63127,118,51517.11046
4610_shp,42.25418,-85.63162,119,51684.909954
4610_shp,42.25418,-85.63162,120,51684.909954
4610_shp,42.25452,-85.6318,121,51818.054881
4610_shp,42.25535,-85.63186,122,52120.967567
4610_shp,42.25552,-85.63159,123,52216.787099
4610_shp,42.25638,-85.63093,124,52577.553538
4610_shp,42.25722,-85.63064,125,52893.582078
4610_shp,42.25722,-85.63064,126,52893.582078
4610_shp,42.25781,-85.63056,127,53109.683828
4610_shp,42.25882,-85.63055,128,53477.76821
4610_shp,42.25882,-85.63055,129,53477.76821
4610_shp,42.25983,-85.63054,130,53845.852657
4610_shp,42.25985,-85.62832,131,54446.876265
4610_shp,42.25985,-85.62832,132,54446.876265
4610_shp,42.25976,-85.61976,133,56764.399635
4610_shp,42.25976,-85.61976,134,56764.399635
4610_shp,42.25974,-85.6179,135,57267.976391
4610_shp,42.25974,-85.6179,136,57267.976391
4610_shp,42.25974,-85.61413,137,58288.560157
4610_shp,42.25991,-85.61411,138,58350.749426
4610_shp,42.26072,-85.61377,139,58659.954595
4610_shp,42.26206,-85.61206,140,59332.82451
4610_shp,42.26206,-85.61206,141,59332.82451
4610_shp,42.2629,-85.61104,142,59745.073728
4610_shp,42.26328,-85.61075,143,59904.260118
4610_shp,42.26376,-85.61057,144,60085.846103
4610_shp,42.26476,-85.61041,145,60452.841223
4610_shp,42.26476,-85.61041,146,60452.841223
4610_shp,42.26699,-85.61001,147,61272.702499
4610_shp,42.26874,-85.60928,148,61940.365135
4610_shp,42.26919,-85.609,149,62121.02462
4610_shp,42.27064,-85.60775,150,62748.482657
4610_shp,42.27064,-85.60775,151,62748.482657
4610_shp,42.27162,-85.60691,152,63171.852313
4610_shp,42.27409,-85.60527,153,64175.488655
4610_shp,42.27409,-85.60527,154,64175.488655
4610_shp,42.27593,-85.60413,155,64913.619381
4610_shp,42.27593,-85.60413,156,64913.619381
4610_shp,42.27829,-85.60219,157,65921.271778
4610_shp,42.27829,-85.60219,158,65921.271778
4610_shp,42.28127,-85.59975,159,67192.27197
4610_shp,42.28225,-85.59917,160,67582.3835
4610_shp,42.28225,-85.59917,161,67582.3835
4610_shp,42.28363,-85.59844,162,68122.706683
4610_shp,42.28486,-85.59796,163,68589.398023
4610_shp,42.28515,-85.59807,164,68699.195142
4610_shp,42.28609,-85.59872,165,69084.278235
4610_shp,42.28609,-85.59872,166,69084.278235
4610_shp,42.28648,-85.59897,167,69241.685222
4610_shp,42.28682,-85.59896,168,69365.621623
4610_shp,42.2886,-85.59753,169,70120.95283
4610_shp,42.2886,-85.59753,170,70120.95283
4610_shp,42.28901,-85.59716,171,70300.811037
4610_shp,42.28965,-85.59624,172,70641.940979
4610_shp,42.28971,-85.59608,173,70690.442913
4610_shp,42.28992,-85.59572,174,70814.320488
4610_shp,42.29008,-85.59545,175,70907.794109
4610_shp,42.29051,-85.59473,176,71157.815977
4610_shp,42.29051,-85.59473,177,71157.815977
4610_shp,42.29126,-85.59364,178,71559.923182
4610_shp,42.2914,-85.59333,179,71658.100279
4610_shp,42.29152,-85.59274,180,71823.62183
4610_shp,42.29154,-85.59131,181,72210.613945
4610_shp,42.29139,-85.59131,182,72265.278781
4610_shp,42.29153,-85.59132,183,72316.370991
4610_shp,42.29153,-85.59103,184,72394.837989
4610_shp,42.29163,-85.58476,185,74091.738632
4610_shp,42.29191,-85.58477,186,74193.815532
4610_shp,42.2924,-85.5848,187,74372.571744
4610_shp,42.2924,-85.5848,188,74372.571744
4610_shp,42.29473,-85.58485,189,75221.806935
4610_shp,42.29482,-85.58464,190,75287.412237
4610_shp,42.29502,-85.58457,191,75362.719193
4611_shp,42.29502,-85.58488,1,0
4611_shp,42.29473,-85.58487,2,105.72004
4611_shp,42.29449,-85.58486,3,193.225664
4611_shp,42.29446,-85.58566,4,409.952201
4611_shp,42.29437,-85.58982,5,1535.974172
4611_shp,42.29429,-85.58999,6,1590.43158
4611_shp,42.29383,-85.5912,7,1958.239788
4611_shp,42.29266,-85.59295,8,2595.422897
4611_shp,42.2923,-85.5933,9,2757.226504
4611_shp,42.29167,-85.59355,10,2996.576203
4611_shp,42.29128,-85.59385,11,3160.251367
4611_shp,42.2903,-85.5954,12,3711.110484
4611_shp,42.28993,-85.59616,13,3957.018055
4611_shp,42.28962,-85.59634,14,4080.043635
4611_shp,42.28899,-85.59715,15,4397.454882
4611_shp,42.28834,-85.59774,16,4683.111482
4611_shp,42.28831,-85.59777,17,4696.728622
4611_shp,42.28699,-85.59887,18,5262.419232
4611_shp,42.28666,-85.599,19,5387.721003
4611_shp,42.28633,-85.59889,20,5511.612387
4611_shp,42.28501,-85.59799,21,6050.79817
4611_shp,42.28486,-85.59796,22,6106.062457
4611_shp,42.28456,-85.59807,23,6219.371754
4611_shp,42.28456,-85.59807,24,6219.371754
4611_shp,42.28363,-85.59844,25,6572.773504
4611_shp,42.2824,-85.59909,26,7054.301339
4611_shp,42.28238,-85.59908,27,7062.076133
4611_shp,42.28127,-85.59975,28,7505.371006
4611_shp,42.27861,-85.60193,29,8640.170385
4611_shp,42.27863,-85.60191,30,8649.248963
4611_shp,42.27605,-85.60404,31,9752.126672
4611_shp,42.2745,-85.60503,32,10377.320693
4611_shp,42.2745,-85.60503,33,10377.320693
4611_shp,42.2717,-85.60686,34,11511.582865
4611_shp,42.2717,-85.60686,35,11511.582865
4611_shp,42.26906,-85.60909,36,12647.341534
4611_shp,42.2671,-85.60996,37,13399.443089
4611_shp,42.2671,-85.60996,38,13399.443089
4611_shp,42.26371,-85.61059,39,14646.577127
4611_shp,42.26331,-85.61073,40,14797.194997
4611_shp,42.26263,-85.61134,41,15094.982946
4611_shp,42.26061,-85.61386,42,16098.614682
4611_shp,42.26064,-85.61382,43,16114.002374
4611_shp,42.25991,-85.61411,44,16391.378096
4611_shp,42.25881,-85.61413,45,16792.287868
4611_shp,42.25881,-85.61413,46,16792.287868
4611_shp,42.25665,-85.61413,47,17579.456859
4611_shp,42.25665,-85.61413,48,17579.456859
4611_shp,42.2531,-85.61413,49,18873.183026
4611_shp,42.2531,-85.61413,50,18873.183026
4611_shp,42.24862,-85.61414,51,20505.830104
4611_shp,42.24862,-85.61414,52,20505.830104
4611_shp,42.23955,-85.61407,53,23811.257465
4611_shp,42.23955,-85.61411,54,23822.089394
4611_shp,42.23285,-85.61401,55,26263.911967
4611_shp,42.23285,-85.61415,56,26301.827728
4611_shp,42.23285,-85.61401,57,26339.743488
4611_shp,42.23194,-85.614,58,26671.384457
4611_shp,42.23075,-85.61399,59,27105.062717
4611_shp,42.22924,-85.61398,60,27655.356144
4611_shp,42.22854,-85.61403,61,27910.815115
4611_shp,42.22854,-85.61527,62,28246.663273
4611_shp,42.22885,-85.6155,63,28375.672646
4652_shp,42.29834,-85.64903,1,0
4652_shp,42.29777,-85.64898,2,208.16661
4652_shp,42.29781,-85.64817,3,427.795648
4652_shp,42.29628,-85.64818,4,985.384082
4652_shp,42.29628,-85.64606,5,1558.961791
4652_shp,42.29609,-85.64604,6,1628.415086
4652_shp,42.29628,-85.64603,7,1697.710106
4652_shp,42.29628,-85.64564,8,1803.22676
4652_shp,42.29626,-85.64347,9,2390.377579
4652_shp,42.29598,-85.64348,10,2492.454552
4652_shp,42.29439,-85.6435,11,3071.927456
4652_shp,42.29439,-85.6435,12,3071.927456
4652_shp,42.29309,-85.64352,13,3545.720459
4652_shp,42.29224,-85.64352,14,3855.487928
4652_shp,42.29208,-85.64351,15,3913.859837
4652_shp,42.29137,-85.64351,16,4172.606738
4652_shp,42.29137,-85.64351,17,4172.606738
